2024-08-22 18:56:26, CPU USAGE: 3%, TOTAL MEM: 251776 KB, USED MEM: 40476 KB, FREE MEM: 183388 KB
2024-08-22 18:56:27, CPU USAGE: 11%, TOTAL MEM: 251776 KB, USED MEM: 40456 KB, FREE MEM: 183388 KB
2024-08-22 18:56:28, CPU USAGE: 10%, TOTAL MEM: 251776 KB, USED MEM: 40436 KB, FREE MEM: 183316 KB
2024-08-22 18:56:29, CPU USAGE: 25%, TOTAL MEM: 251776 KB, USED MEM: 40588 KB, FREE MEM: 183336 KB
2024-08-22 18:56:30, CPU USAGE: 11%, TOTAL MEM: 251776 KB, USED MEM: 40508 KB, FREE MEM: 183148 KB
2024-08-22 18:56:31, CPU USAGE: 5%, TOTAL MEM: 251776 KB, USED MEM: 41320 KB, FREE MEM: 182876 KB
2024-08-22 18:56:32, CPU USAGE: 15%, TOTAL MEM: 251776 KB, USED MEM: 42184 KB, FREE MEM: 182876 KB
2024-08-22 18:56:33, CPU USAGE: 14%, TOTAL MEM: 251776 KB, USED MEM: 40544 KB, FREE MEM: 183124 KB
2024-08-22 18:56:34, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 40440 KB, FREE MEM: 183276 KB
2024-08-22 18:56:35, CPU USAGE: 13%, TOTAL MEM: 251776 KB, USED MEM: 40552 KB, FREE MEM: 183240 KB
2024-08-22 18:56:37, CPU USAGE: 9%, TOTAL MEM: 251776 KB, USED MEM: 40500 KB, FREE MEM: 183184 KB
2024-08-22 18:56:38, CPU USAGE: 3%, TOTAL MEM: 251776 KB, USED MEM: 40524 KB, FREE MEM: 183252 KB
2024-08-22 18:56:39, CPU USAGE: 26%, TOTAL MEM: 251776 KB, USED MEM: 40508 KB, FREE MEM: 183260 KB
2024-08-22 18:56:40, CPU USAGE: 10%, TOTAL MEM: 251776 KB, USED MEM: 40500 KB, FREE MEM: 183176 KB
2024-08-22 18:56:41, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 40584 KB, FREE MEM: 183132 KB
2024-08-22 18:56:42, CPU USAGE: 13%, TOTAL MEM: 251776 KB, USED MEM: 40712 KB, FREE MEM: 183236 KB
2024-08-22 18:56:43, CPU USAGE: 15%, TOTAL MEM: 251776 KB, USED MEM: 41076 KB, FREE MEM: 183112 KB
2024-08-22 18:56:44, CPU USAGE: 16%, TOTAL MEM: 251776 KB, USED MEM: 41456 KB, FREE MEM: 182916 KB
2024-08-22 18:56:45, CPU USAGE: 25%, TOTAL MEM: 251776 KB, USED MEM: 40864 KB, FREE MEM: 181460 KB
2024-08-22 18:56:46, CPU USAGE: 7%, TOTAL MEM: 251776 KB, USED MEM: 40568 KB, FREE MEM: 183252 KB
2024-08-22 18:56:47, CPU USAGE: 10%, TOTAL MEM: 251776 KB, USED MEM: 40508 KB, FREE MEM: 183424 KB
2024-08-22 18:56:49, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 40484 KB, FREE MEM: 183224 KB
2024-08-22 18:56:50, CPU USAGE: 11%, TOTAL MEM: 251776 KB, USED MEM: 40388 KB, FREE MEM: 183264 KB
2024-08-22 18:56:51, CPU USAGE: 5%, TOTAL MEM: 251776 KB, USED MEM: 40384 KB, FREE MEM: 183320 KB
2024-08-22 18:56:52, CPU USAGE: 10%, TOTAL MEM: 251776 KB, USED MEM: 40464 KB, FREE MEM: 183492 KB
2024-08-22 18:56:53, CPU USAGE: 5%, TOTAL MEM: 251776 KB, USED MEM: 40452 KB, FREE MEM: 183400 KB
2024-08-22 18:56:54, CPU USAGE: 14%, TOTAL MEM: 251776 KB, USED MEM: 40440 KB, FREE MEM: 183336 KB
2024-08-22 18:56:55, CPU USAGE: 13%, TOTAL MEM: 251776 KB, USED MEM: 41320 KB, FREE MEM: 183012 KB
2024-08-22 18:56:56, CPU USAGE: 16%, TOTAL MEM: 251776 KB, USED MEM: 40644 KB, FREE MEM: 183208 KB
2024-08-22 18:56:57, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 40608 KB, FREE MEM: 182056 KB
2024-08-22 18:56:59, CPU USAGE: 6%, TOTAL MEM: 251776 KB, USED MEM: 40508 KB, FREE MEM: 183164 KB
2024-08-22 18:57:00, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40416 KB, FREE MEM: 183356 KB
2024-08-22 18:57:01, CPU USAGE: 16%, TOTAL MEM: 251776 KB, USED MEM: 40564 KB, FREE MEM: 183108 KB
2024-08-22 18:57:02, CPU USAGE: 23%, TOTAL MEM: 251776 KB, USED MEM: 40540 KB, FREE MEM: 183408 KB
2024-08-22 18:57:03, CPU USAGE: 8%, TOTAL MEM: 251776 KB, USED MEM: 40500 KB, FREE MEM: 183332 KB
2024-08-22 18:57:04, CPU USAGE: 7%, TOTAL MEM: 251776 KB, USED MEM: 40736 KB, FREE MEM: 183432 KB
2024-08-22 18:57:05, CPU USAGE: 14%, TOTAL MEM: 251776 KB, USED MEM: 41072 KB, FREE MEM: 181924 KB
2024-08-22 18:57:06, CPU USAGE: 12%, TOTAL MEM: 251776 KB, USED MEM: 40540 KB, FREE MEM: 183296 KB
2024-08-22 18:57:07, CPU USAGE: 26%, TOTAL MEM: 251776 KB, USED MEM: 40512 KB, FREE MEM: 183188 KB
2024-08-22 18:57:08, CPU USAGE: 5%, TOTAL MEM: 251776 KB, USED MEM: 40288 KB, FREE MEM: 183508 KB
2024-08-22 18:57:09, CPU USAGE: 6%, TOTAL MEM: 251776 KB, USED MEM: 40332 KB, FREE MEM: 183432 KB
2024-08-22 18:57:11, CPU USAGE: 10%, TOTAL MEM: 251776 KB, USED MEM: 40452 KB, FREE MEM: 183288 KB
2024-08-22 18:57:12, CPU USAGE: 30%, TOTAL MEM: 251776 KB, USED MEM: 40716 KB, FREE MEM: 183156 KB
2024-08-22 18:57:13, CPU USAGE: 23%, TOTAL MEM: 251776 KB, USED MEM: 40436 KB, FREE MEM: 183184 KB
2024-08-22 18:57:14, CPU USAGE: 8%, TOTAL MEM: 251776 KB, USED MEM: 40580 KB, FREE MEM: 183108 KB
2024-08-22 18:57:15, CPU USAGE: 28%, TOTAL MEM: 251776 KB, USED MEM: 40576 KB, FREE MEM: 183164 KB
2024-08-22 18:57:16, CPU USAGE: 19%, TOTAL MEM: 251776 KB, USED MEM: 41132 KB, FREE MEM: 183048 KB
2024-08-22 18:57:17, CPU USAGE: 17%, TOTAL MEM: 251776 KB, USED MEM: 41404 KB, FREE MEM: 182364 KB
2024-08-22 18:57:18, CPU USAGE: 16%, TOTAL MEM: 251776 KB, USED MEM: 40656 KB, FREE MEM: 183104 KB
2024-08-22 18:57:19, CPU USAGE: 8%, TOTAL MEM: 251776 KB, USED MEM: 40596 KB, FREE MEM: 183144 KB
2024-08-22 18:57:20, CPU USAGE: 8%, TOTAL MEM: 251776 KB, USED MEM: 40476 KB, FREE MEM: 183252 KB
2024-08-22 18:57:22, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 40536 KB, FREE MEM: 183288 KB
2024-08-22 18:57:23, CPU USAGE: 14%, TOTAL MEM: 251776 KB, USED MEM: 40524 KB, FREE MEM: 183224 KB
2024-08-22 18:57:24, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40556 KB, FREE MEM: 183312 KB
2024-08-22 18:57:25, CPU USAGE: 5%, TOTAL MEM: 251776 KB, USED MEM: 40444 KB, FREE MEM: 183188 KB
2024-08-22 18:57:26, CPU USAGE: 11%, TOTAL MEM: 251776 KB, USED MEM: 40532 KB, FREE MEM: 183300 KB
2024-08-22 18:57:27, CPU USAGE: 32%, TOTAL MEM: 251776 KB, USED MEM: 40932 KB, FREE MEM: 183004 KB
2024-08-22 18:57:28, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40536 KB, FREE MEM: 183340 KB
2024-08-22 18:57:29, CPU USAGE: 5%, TOTAL MEM: 251776 KB, USED MEM: 40528 KB, FREE MEM: 183008 KB
2024-08-22 18:57:30, CPU USAGE: 30%, TOTAL MEM: 251776 KB, USED MEM: 40612 KB, FREE MEM: 183068 KB
2024-08-22 18:57:31, CPU USAGE: 7%, TOTAL MEM: 251776 KB, USED MEM: 40568 KB, FREE MEM: 183168 KB
2024-08-22 18:57:32, CPU USAGE: 9%, TOTAL MEM: 251776 KB, USED MEM: 40828 KB, FREE MEM: 182580 KB
2024-08-22 18:57:34, CPU USAGE: 15%, TOTAL MEM: 251776 KB, USED MEM: 40628 KB, FREE MEM: 183092 KB
2024-08-22 18:57:35, CPU USAGE: 6%, TOTAL MEM: 251776 KB, USED MEM: 40596 KB, FREE MEM: 183244 KB
2024-08-22 18:57:36, CPU USAGE: 24%, TOTAL MEM: 251776 KB, USED MEM: 40632 KB, FREE MEM: 183152 KB
2024-08-22 18:57:37, CPU USAGE: 9%, TOTAL MEM: 251776 KB, USED MEM: 40540 KB, FREE MEM: 183308 KB
2024-08-22 18:57:38, CPU USAGE: 10%, TOTAL MEM: 251776 KB, USED MEM: 41776 KB, FREE MEM: 182580 KB
2024-08-22 18:57:39, CPU USAGE: 14%, TOTAL MEM: 251776 KB, USED MEM: 40688 KB, FREE MEM: 183136 KB
2024-08-22 18:57:40, CPU USAGE: 5%, TOTAL MEM: 251776 KB, USED MEM: 40444 KB, FREE MEM: 183220 KB
2024-08-22 18:57:41, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40400 KB, FREE MEM: 183372 KB
2024-08-22 18:57:42, CPU USAGE: 19%, TOTAL MEM: 251776 KB, USED MEM: 40720 KB, FREE MEM: 183080 KB
2024-08-22 18:57:43, CPU USAGE: 14%, TOTAL MEM: 251776 KB, USED MEM: 40568 KB, FREE MEM: 183076 KB
2024-08-22 18:57:45, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 40612 KB, FREE MEM: 183188 KB
2024-08-22 18:57:46, CPU USAGE: 20%, TOTAL MEM: 251776 KB, USED MEM: 40476 KB, FREE MEM: 183264 KB
2024-08-22 18:57:47, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40472 KB, FREE MEM: 183232 KB
2024-08-22 18:57:48, CPU USAGE: 9%, TOTAL MEM: 251776 KB, USED MEM: 40672 KB, FREE MEM: 183112 KB
2024-08-22 18:57:49, CPU USAGE: 14%, TOTAL MEM: 251776 KB, USED MEM: 40612 KB, FREE MEM: 183124 KB
2024-08-22 18:57:50, CPU USAGE: 12%, TOTAL MEM: 251776 KB, USED MEM: 41108 KB, FREE MEM: 182444 KB
2024-08-22 18:57:51, CPU USAGE: 21%, TOTAL MEM: 251776 KB, USED MEM: 40624 KB, FREE MEM: 183104 KB
2024-08-22 18:57:52, CPU USAGE: 3%, TOTAL MEM: 251776 KB, USED MEM: 40452 KB, FREE MEM: 183256 KB
2024-08-22 18:57:53, CPU USAGE: 13%, TOTAL MEM: 251776 KB, USED MEM: 40684 KB, FREE MEM: 183160 KB
2024-08-22 18:57:54, CPU USAGE: 28%, TOTAL MEM: 251776 KB, USED MEM: 40628 KB, FREE MEM: 183108 KB
2024-08-22 18:57:55, CPU USAGE: 8%, TOTAL MEM: 251776 KB, USED MEM: 40548 KB, FREE MEM: 183200 KB
2024-08-22 18:57:57, CPU USAGE: 36%, TOTAL MEM: 251776 KB, USED MEM: 40552 KB, FREE MEM: 182812 KB
2024-08-22 18:57:58, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40348 KB, FREE MEM: 183268 KB
2024-08-22 18:57:59, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40456 KB, FREE MEM: 183352 KB
2024-08-22 18:58:00, CPU USAGE: 8%, TOTAL MEM: 251776 KB, USED MEM: 40432 KB, FREE MEM: 183256 KB
2024-08-22 18:58:01, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40380 KB, FREE MEM: 183384 KB
2024-08-22 18:58:02, CPU USAGE: 14%, TOTAL MEM: 251776 KB, USED MEM: 40428 KB, FREE MEM: 183352 KB
2024-08-22 18:58:03, CPU USAGE: 7%, TOTAL MEM: 251776 KB, USED MEM: 40684 KB, FREE MEM: 183124 KB
2024-08-22 18:58:04, CPU USAGE: 9%, TOTAL MEM: 251776 KB, USED MEM: 40560 KB, FREE MEM: 183188 KB
2024-08-22 18:58:05, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40392 KB, FREE MEM: 183364 KB
2024-08-22 18:58:06, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 42712 KB, FREE MEM: 179832 KB
2024-08-22 18:58:07, CPU USAGE: 17%, TOTAL MEM: 251776 KB, USED MEM: 40488 KB, FREE MEM: 183176 KB
2024-08-22 18:58:09, CPU USAGE: 9%, TOTAL MEM: 251776 KB, USED MEM: 40424 KB, FREE MEM: 183360 KB
2024-08-22 18:58:10, CPU USAGE: 8%, TOTAL MEM: 251776 KB, USED MEM: 40536 KB, FREE MEM: 183216 KB
2024-08-22 18:58:11, CPU USAGE: 8%, TOTAL MEM: 251776 KB, USED MEM: 40504 KB, FREE MEM: 183216 KB
2024-08-22 18:58:12, CPU USAGE: 12%, TOTAL MEM: 251776 KB, USED MEM: 40572 KB, FREE MEM: 183216 KB
2024-08-22 18:58:13, CPU USAGE: 3%, TOTAL MEM: 251776 KB, USED MEM: 40272 KB, FREE MEM: 183432 KB
2024-08-22 18:58:14, CPU USAGE: 7%, TOTAL MEM: 251776 KB, USED MEM: 41612 KB, FREE MEM: 183172 KB
2024-08-22 18:58:15, CPU USAGE: 39%, TOTAL MEM: 251776 KB, USED MEM: 40956 KB, FREE MEM: 182984 KB
2024-08-22 18:58:16, CPU USAGE: 16%, TOTAL MEM: 251776 KB, USED MEM: 40444 KB, FREE MEM: 183280 KB
2024-08-22 18:58:17, CPU USAGE: 12%, TOTAL MEM: 251776 KB, USED MEM: 40584 KB, FREE MEM: 183132 KB
2024-08-22 18:58:18, CPU USAGE: 27%, TOTAL MEM: 251776 KB, USED MEM: 40528 KB, FREE MEM: 183112 KB
2024-08-22 18:58:19, CPU USAGE: 10%, TOTAL MEM: 251776 KB, USED MEM: 40544 KB, FREE MEM: 183180 KB
2024-08-22 18:58:21, CPU USAGE: 20%, TOTAL MEM: 251776 KB, USED MEM: 40692 KB, FREE MEM: 183148 KB
2024-08-22 18:58:22, CPU USAGE: 9%, TOTAL MEM: 251776 KB, USED MEM: 40440 KB, FREE MEM: 183200 KB
2024-08-22 18:58:23, CPU USAGE: 8%, TOTAL MEM: 251776 KB, USED MEM: 40348 KB, FREE MEM: 183396 KB
2024-08-22 18:58:24, CPU USAGE: 10%, TOTAL MEM: 251776 KB, USED MEM: 40520 KB, FREE MEM: 183304 KB
2024-08-22 18:58:25, CPU USAGE: 6%, TOTAL MEM: 251776 KB, USED MEM: 40636 KB, FREE MEM: 183052 KB
2024-08-22 18:58:26, CPU USAGE: 7%, TOTAL MEM: 251776 KB, USED MEM: 41488 KB, FREE MEM: 183328 KB
2024-08-22 18:58:27, CPU USAGE: 24%, TOTAL MEM: 251776 KB, USED MEM: 40644 KB, FREE MEM: 183000 KB
2024-08-22 18:58:28, CPU USAGE: 18%, TOTAL MEM: 251776 KB, USED MEM: 41420 KB, FREE MEM: 182968 KB
2024-08-22 18:58:29, CPU USAGE: 11%, TOTAL MEM: 251776 KB, USED MEM: 40548 KB, FREE MEM: 183208 KB
2024-08-22 18:58:30, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40512 KB, FREE MEM: 183352 KB
2024-08-22 18:58:31, CPU USAGE: 8%, TOTAL MEM: 251776 KB, USED MEM: 40488 KB, FREE MEM: 183140 KB
2024-08-22 18:58:33, CPU USAGE: 8%, TOTAL MEM: 251776 KB, USED MEM: 40504 KB, FREE MEM: 183232 KB
2024-08-22 18:58:34, CPU USAGE: 11%, TOTAL MEM: 251776 KB, USED MEM: 40580 KB, FREE MEM: 183176 KB
2024-08-22 18:58:35, CPU USAGE: 5%, TOTAL MEM: 251776 KB, USED MEM: 40444 KB, FREE MEM: 183292 KB
2024-08-22 18:58:36, CPU USAGE: 14%, TOTAL MEM: 251776 KB, USED MEM: 40448 KB, FREE MEM: 183264 KB
2024-08-22 18:58:37, CPU USAGE: 23%, TOTAL MEM: 251776 KB, USED MEM: 40528 KB, FREE MEM: 183192 KB
2024-08-22 18:58:38, CPU USAGE: 25%, TOTAL MEM: 251776 KB, USED MEM: 40708 KB, FREE MEM: 182712 KB
2024-08-22 18:58:39, CPU USAGE: 14%, TOTAL MEM: 251776 KB, USED MEM: 40664 KB, FREE MEM: 183040 KB
2024-08-22 18:58:40, CPU USAGE: 20%, TOTAL MEM: 251776 KB, USED MEM: 41252 KB, FREE MEM: 182196 KB
2024-08-22 18:58:41, CPU USAGE: 6%, TOTAL MEM: 251776 KB, USED MEM: 40548 KB, FREE MEM: 183292 KB
2024-08-22 18:58:42, CPU USAGE: 9%, TOTAL MEM: 251776 KB, USED MEM: 40660 KB, FREE MEM: 183120 KB
2024-08-22 18:58:44, CPU USAGE: 24%, TOTAL MEM: 251776 KB, USED MEM: 40632 KB, FREE MEM: 183112 KB
2024-08-22 18:58:45, CPU USAGE: 13%, TOTAL MEM: 251776 KB, USED MEM: 40632 KB, FREE MEM: 183088 KB
2024-08-22 18:58:46, CPU USAGE: 3%, TOTAL MEM: 251776 KB, USED MEM: 40524 KB, FREE MEM: 183300 KB
2024-08-22 18:58:47, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40428 KB, FREE MEM: 183240 KB
2024-08-22 18:58:48, CPU USAGE: 11%, TOTAL MEM: 251776 KB, USED MEM: 40576 KB, FREE MEM: 183224 KB
2024-08-22 18:58:49, CPU USAGE: 20%, TOTAL MEM: 251776 KB, USED MEM: 41772 KB, FREE MEM: 182448 KB
2024-08-22 18:58:50, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 40480 KB, FREE MEM: 183108 KB
2024-08-22 18:58:51, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40548 KB, FREE MEM: 183316 KB
2024-08-22 18:58:52, CPU USAGE: 10%, TOTAL MEM: 251776 KB, USED MEM: 40712 KB, FREE MEM: 183072 KB
2024-08-22 18:58:53, CPU USAGE: 8%, TOTAL MEM: 251776 KB, USED MEM: 40392 KB, FREE MEM: 183176 KB
2024-08-22 18:58:54, CPU USAGE: 9%, TOTAL MEM: 251776 KB, USED MEM: 40540 KB, FREE MEM: 183136 KB
2024-08-22 18:58:55, CPU USAGE: 7%, TOTAL MEM: 251776 KB, USED MEM: 40476 KB, FREE MEM: 183360 KB
2024-08-22 18:58:57, CPU USAGE: 11%, TOTAL MEM: 251776 KB, USED MEM: 40516 KB, FREE MEM: 183188 KB
2024-08-22 18:58:58, CPU USAGE: 25%, TOTAL MEM: 251776 KB, USED MEM: 40628 KB, FREE MEM: 183076 KB
2024-08-22 18:58:59, CPU USAGE: 19%, TOTAL MEM: 251776 KB, USED MEM: 40640 KB, FREE MEM: 183104 KB
2024-08-22 18:59:00, CPU USAGE: 7%, TOTAL MEM: 251776 KB, USED MEM: 40640 KB, FREE MEM: 183104 KB
2024-08-22 18:59:01, CPU USAGE: 6%, TOTAL MEM: 251776 KB, USED MEM: 40520 KB, FREE MEM: 183228 KB
2024-08-22 18:59:02, CPU USAGE: 15%, TOTAL MEM: 251776 KB, USED MEM: 40752 KB, FREE MEM: 182844 KB
2024-08-22 18:59:03, CPU USAGE: 8%, TOTAL MEM: 251776 KB, USED MEM: 40940 KB, FREE MEM: 183176 KB
2024-08-22 18:59:04, CPU USAGE: 20%, TOTAL MEM: 251776 KB, USED MEM: 41532 KB, FREE MEM: 182800 KB
2024-08-22 18:59:05, CPU USAGE: 9%, TOTAL MEM: 251776 KB, USED MEM: 40504 KB, FREE MEM: 183248 KB
2024-08-22 18:59:06, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40464 KB, FREE MEM: 183336 KB
2024-08-22 18:59:08, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 40680 KB, FREE MEM: 183060 KB
2024-08-22 18:59:09, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40496 KB, FREE MEM: 183264 KB
2024-08-22 18:59:10, CPU USAGE: 14%, TOTAL MEM: 251776 KB, USED MEM: 40588 KB, FREE MEM: 183148 KB
2024-08-22 18:59:11, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 40480 KB, FREE MEM: 183184 KB
2024-08-22 18:59:12, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40468 KB, FREE MEM: 183312 KB
2024-08-22 18:59:13, CPU USAGE: 11%, TOTAL MEM: 251776 KB, USED MEM: 40576 KB, FREE MEM: 183108 KB
2024-08-22 18:59:14, CPU USAGE: 12%, TOTAL MEM: 251776 KB, USED MEM: 44320 KB, FREE MEM: 179736 KB
2024-08-22 18:59:15, CPU USAGE: 40%, TOTAL MEM: 251776 KB, USED MEM: 40500 KB, FREE MEM: 183228 KB
2024-08-22 18:59:16, CPU USAGE: 14%, TOTAL MEM: 251776 KB, USED MEM: 40704 KB, FREE MEM: 183064 KB
2024-08-22 18:59:17, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40668 KB, FREE MEM: 183092 KB
2024-08-22 18:59:18, CPU USAGE: 7%, TOTAL MEM: 251776 KB, USED MEM: 40632 KB, FREE MEM: 183128 KB
2024-08-22 18:59:19, CPU USAGE: 6%, TOTAL MEM: 251776 KB, USED MEM: 40516 KB, FREE MEM: 183176 KB
2024-08-22 18:59:21, CPU USAGE: 10%, TOTAL MEM: 251776 KB, USED MEM: 40768 KB, FREE MEM: 183000 KB
2024-08-22 18:59:22, CPU USAGE: 10%, TOTAL MEM: 251776 KB, USED MEM: 40772 KB, FREE MEM: 182920 KB
2024-08-22 18:59:23, CPU USAGE: 37%, TOTAL MEM: 251776 KB, USED MEM: 40552 KB, FREE MEM: 183176 KB
2024-08-22 18:59:24, CPU USAGE: 10%, TOTAL MEM: 251776 KB, USED MEM: 40704 KB, FREE MEM: 182996 KB
2024-08-22 18:59:25, CPU USAGE: 6%, TOTAL MEM: 251776 KB, USED MEM: 40672 KB, FREE MEM: 183100 KB
2024-08-22 18:59:26, CPU USAGE: 7%, TOTAL MEM: 251776 KB, USED MEM: 41316 KB, FREE MEM: 181896 KB
2024-08-22 18:59:27, CPU USAGE: 23%, TOTAL MEM: 251776 KB, USED MEM: 40508 KB, FREE MEM: 183208 KB
2024-08-22 18:59:28, CPU USAGE: 5%, TOTAL MEM: 251776 KB, USED MEM: 40384 KB, FREE MEM: 183344 KB
2024-08-22 18:59:29, CPU USAGE: 11%, TOTAL MEM: 251776 KB, USED MEM: 40696 KB, FREE MEM: 183204 KB
2024-08-22 18:59:30, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 40780 KB, FREE MEM: 183080 KB
2024-08-22 18:59:31, CPU USAGE: 28%, TOTAL MEM: 251776 KB, USED MEM: 40572 KB, FREE MEM: 183056 KB
2024-08-22 18:59:33, CPU USAGE: 5%, TOTAL MEM: 251776 KB, USED MEM: 40492 KB, FREE MEM: 183300 KB
2024-08-22 18:59:34, CPU USAGE: 14%, TOTAL MEM: 251776 KB, USED MEM: 40676 KB, FREE MEM: 183084 KB
2024-08-22 18:59:35, CPU USAGE: 17%, TOTAL MEM: 251776 KB, USED MEM: 40672 KB, FREE MEM: 183088 KB
2024-08-22 18:59:36, CPU USAGE: 9%, TOTAL MEM: 251776 KB, USED MEM: 40572 KB, FREE MEM: 183124 KB
2024-08-22 18:59:37, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 40696 KB, FREE MEM: 183004 KB
2024-08-22 18:59:38, CPU USAGE: 7%, TOTAL MEM: 251776 KB, USED MEM: 41648 KB, FREE MEM: 182560 KB
2024-08-22 18:59:39, CPU USAGE: 20%, TOTAL MEM: 251776 KB, USED MEM: 40924 KB, FREE MEM: 182176 KB
2024-08-22 18:59:40, CPU USAGE: 12%, TOTAL MEM: 251776 KB, USED MEM: 40656 KB, FREE MEM: 183148 KB
2024-08-22 18:59:41, CPU USAGE: 6%, TOTAL MEM: 251776 KB, USED MEM: 40512 KB, FREE MEM: 183232 KB
2024-08-22 18:59:42, CPU USAGE: 5%, TOTAL MEM: 251776 KB, USED MEM: 40608 KB, FREE MEM: 183292 KB
2024-08-22 18:59:44, CPU USAGE: 12%, TOTAL MEM: 251776 KB, USED MEM: 40596 KB, FREE MEM: 183164 KB
2024-08-22 18:59:45, CPU USAGE: 23%, TOTAL MEM: 251776 KB, USED MEM: 40604 KB, FREE MEM: 183092 KB
2024-08-22 18:59:46, CPU USAGE: 10%, TOTAL MEM: 251776 KB, USED MEM: 40524 KB, FREE MEM: 183184 KB
2024-08-22 18:59:47, CPU USAGE: 28%, TOTAL MEM: 251776 KB, USED MEM: 40712 KB, FREE MEM: 182916 KB
2024-08-22 18:59:48, CPU USAGE: 3%, TOTAL MEM: 251776 KB, USED MEM: 40704 KB, FREE MEM: 183096 KB
2024-08-22 18:59:49, CPU USAGE: 29%, TOTAL MEM: 251776 KB, USED MEM: 40728 KB, FREE MEM: 182700 KB
2024-08-22 18:59:50, CPU USAGE: 9%, TOTAL MEM: 251776 KB, USED MEM: 40752 KB, FREE MEM: 183040 KB
2024-08-22 18:59:51, CPU USAGE: 23%, TOTAL MEM: 251776 KB, USED MEM: 41488 KB, FREE MEM: 182016 KB
2024-08-22 18:59:52, CPU USAGE: 11%, TOTAL MEM: 251776 KB, USED MEM: 40672 KB, FREE MEM: 182996 KB
2024-08-22 18:59:53, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40632 KB, FREE MEM: 183156 KB
2024-08-22 18:59:55, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 40688 KB, FREE MEM: 182980 KB
2024-08-22 18:59:56, CPU USAGE: 5%, TOTAL MEM: 251776 KB, USED MEM: 40708 KB, FREE MEM: 183200 KB
2024-08-22 18:59:57, CPU USAGE: 13%, TOTAL MEM: 251776 KB, USED MEM: 40708 KB, FREE MEM: 182988 KB
2024-08-22 18:59:58, CPU USAGE: 30%, TOTAL MEM: 251776 KB, USED MEM: 40552 KB, FREE MEM: 183156 KB
2024-08-22 18:59:59, CPU USAGE: 7%, TOTAL MEM: 251776 KB, USED MEM: 40544 KB, FREE MEM: 183212 KB
2024-08-22 19:00:00, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 40708 KB, FREE MEM: 182080 KB
2024-08-22 19:00:01, CPU USAGE: 10%, TOTAL MEM: 251776 KB, USED MEM: 40592 KB, FREE MEM: 183096 KB
2024-08-22 19:00:02, CPU USAGE: 5%, TOTAL MEM: 251776 KB, USED MEM: 40552 KB, FREE MEM: 183276 KB
2024-08-22 19:00:03, CPU USAGE: 22%, TOTAL MEM: 251776 KB, USED MEM: 40728 KB, FREE MEM: 181960 KB
2024-08-22 19:00:04, CPU USAGE: 8%, TOTAL MEM: 251776 KB, USED MEM: 40680 KB, FREE MEM: 183008 KB
2024-08-22 19:00:06, CPU USAGE: 13%, TOTAL MEM: 251776 KB, USED MEM: 40592 KB, FREE MEM: 183136 KB
2024-08-22 19:00:07, CPU USAGE: 4%, TOTAL MEM: 251776 KB, USED MEM: 40572 KB, FREE MEM: 183260 KB
2024-08-22 19:00:08, CPU USAGE: 30%, TOTAL MEM: 251776 KB, USED MEM: 40608 KB, FREE MEM: 183020 KB
2024-08-22 19:00:09, CPU USAGE: 11%, TOTAL MEM: 251776 KB, USED MEM: 40520 KB, FREE MEM: 183184 KB
